They Live,1988,7.3,120731,Action; Sci-Fi; Thriller,,,,,,,,,
The Old Guard,2020,6.7,146923,Action; Adventure; Fantasy,,,,,,,,,
Scary Movie 3,2003,5.5,142190,Comedy,,,,,,,,,
Star Trek Beyond,2016,7,237263,Action; Adventure; Sci-Fi,,,,,,,,,
Hook,1991,6.8,243446,Adventure; Comedy; Family,,,,,,,,,
The Poseidon Adventure,1972,7.1,42951,Action; Adventure; Drama,,,,,,,,,
The Man with the Golden Gun,1974,6.7,100656,Action; Adventure; Thriller,,,,,,,,,
Dumb and Dumber,1994,7.3,367326,Comedy,,,,,,,,,
Blake's 7,1994,8,3625,Adventure; Drama; Sci-Fi,,,,,,,,,
The Time Tunnel,1994,7.6,3447,Action; Adventure; Sci-Fi,,,,,,,,,
Kurulus: Osman,1994,7.9,6737,Action; Adventure; Drama,,,,,,,,,
Empire,1994,7.3,38429,Drama; Music,,,,,,,,,
The OA,1994,7.8,96940,Drama; Fantasy; Mystery,,,,,,,,,
Fear Street: 1666,2021,6.6,40835,Horror; Mystery,,,,,,,,,
Mama,2013,6.2,174744,Fantasy; Horror; Thriller,,,,,,,,,
Species,1995,5.8,78028,Action; Horror; Sci-Fi,,,,,,,,,
Bill & Ted Face the Music,2020,6,40803,Adventure; Comedy; Music,,,,,,,,,
The Fly,1986,7.6,168792,Drama; Horror; Sci-Fi,,,,,,,,,
Misery,1990,7.8,196022,Drama; Thriller,,,,,,,,,
Awkwafina Is Nora from Queens,1990,7.3,3545,Comedy,,,,,,,,,
Star Wars: Episode V - The Empire Strikes Back,1980,8.7,1208700,Action; Adventure; Fantasy,,,,,,,,,
EuroTrip,2004,6.6,203298,Comedy,,,,,,,,,
The Ballad of Buster Scruggs,2018,7.3,133890,Comedy; Drama; Musical,,,,,,,,,
Jackie Brown,1997,7.5,331875,Crime; Drama; Thriller,,,,,,,,,
Indiana Jones and the Last Crusade,1989,8.2,719054,Action; Adventure,,,,,,,,,
Equinox,1989,6.1,5815,Drama; Fantasy; Mystery,,,,,,,,,
CSI: NY,1989,6.9,45169,Action; Crime; Drama,,,,,,,,,
Gran Torino,2008,8.1,743655,Drama,,,,,,,,,
The Lincoln Lawyer,2011,7.3,225616,Crime; Drama; Mystery,,,,,,,,,
The Call,2013,6.7,117346,Crime; Drama; Horror,,,,,,,,,
Vivarium,2019,5.8,48110,Comedy; Horror; Mystery,,,,,,,,,
Batman Forever,1995,5.4,241869,Action; Adventure,,,,,,,,,
Angel,1983,5.8,3312,Action; Crime; Thriller,,,,,,,,,
Shameless,1983,8,15938,Comedy; Crime; Drama,,,,,,,,,
Inside Out,2015,8.1,656257,Animation; Adventure; Comedy,,,,,,,,,
Toy Story,1995,8.3,929761,Animation; Adventure; Comedy,,,,,,,,,
My Name Is Earl,1995,7.7,98994,Comedy,,,,,,,,,
Willy Wonka & the Chocolate Factory,1971,7.8,188998,Family; Fantasy; Musical,,,,,,,,,
Shrek,2001,7.9,640174,Animation; Adventure; Comedy,,,,,,,,,
Child's Play,2019,5.7,48427,Drama; Horror; Sci-Fi,,,,,,,,,
Battle of Britain,1969,7,21788,Action; Drama; History,,,,,,,,,
Quantum Leap,1969,8.1,28234,Action; Adventure; Drama,,,,,,,,,
30 Days of Night,2007,6.6,170844,Action; Horror; Thriller,,,,,,,,,
Bewitched,2007,7.6,19620,Comedy; Family; Fantasy,,,,,,,,,
Star Wars: Rebels,2007,8,36173,Animation; Action; Adventure,,,,,,,,,
Le fabuleux destin d'Amélie Poulain,2001,8.3,726634,Comedy; Romance,,,,,,,,,
Rush,2013,8.1,453966,Action; Biography; Drama,,,,,,,,,
The Lodge,2019,6.1,39203,Drama; Horror; Mystery,,,,,,,,,
The Hobbit: The Desolation of Smaug,2013,7.8,623382,Adventure; Fantasy,,,,,,,,,
Bird Box,2018,6.6,305699,Horror; Sci-Fi,,,,,,,,,
Lost in Translation,2003,7.7,433884,Comedy; Drama,,,,,,,,,
Oldboy,2013,5.7,72145,Action; Drama; Mystery,,,,,,,,,
Marriage Story,2019,7.9,274621,Comedy; Drama; Romance,,,,,,,,,
Annabelle,2014,5.4,150583,Horror; Mystery; Thriller,,,,,,,,,
The Core,2003,5.5,96461,Action; Adventure; Sci-Fi,,,,,,,,,
War of the Worlds,2005,6.5,430010,Action; Adventure; Sci-Fi,,,,,,,,,
Amadeus,1984,8.3,383251,Biography; Drama; Music,,,,,,,,,
Iron Man 2,2010,7,760751,Action; Adventure; Sci-Fi,,,,,,,,,
Clifford the Big Red Dog,2021,No Rate,No Votes,Animation; Adventure; Comedy,,,,,,,,,
The Incredibles,2004,8,682900,Animation; Action; Adventure,,,,,,,,,
Warehouse 13,2004,7.6,49896,Drama; Mystery; Sci-Fi,,,,,,,,,
The Rock,1996,7.4,324001,Action; Adventure; Thriller,,,,,,,,,
Total Recall,2012,6.2,246904,Action; Adventure; Sci-Fi,,,,,,,,,
As Good as It Gets,1997,7.7,287861,Comedy; Drama; Romance,,,,,,,,,
A Series of Unfortunate Events,2004,6.8,202138,Adventure; Comedy; Family,,,,,,,,,
Kids,1995,7.1,76008,Drama,,,,,,,,,
The Return of the Living Dead,1985,7.3,57990,Comedy; Horror; Sci-Fi,,,,,,,,,
Gokseong,2016,7.5,60126,Horror; Mystery; Thriller,,,,,,,,,
Serendipity,2001,6.9,108101,Comedy; Romance,,,,,,,,,
Passengers,2016,7,373855,Drama; Romance; Sci-Fi,,,,,,,,,
Taken,2008,7.8,581691,Action; Crime; Thriller,,,,,,,,,
Willow,1988,7.3,107126,Action; Adventure; Drama,,,,,,,,,
L.A. Confidential,1997,8.2,553012,Crime; Drama; Mystery,,,,,,,,,
Magnolia,1999,8,300439,Drama,,,,,,,,,
Outlander,2008,6.2,73674,Action; Adventure; Sci-Fi,,,,,,,,,
Greyhound,2020,7,84102,Action; Drama; History,,,,,,,,,
Ragnarok,2020,7.5,33175,Action; Drama; Fantasy,,,,,,,,,
Fauda,2020,8.2,23379,Action; Drama; Thriller,,,,,,,,,
Weeds,2020,7.9,105469,Comedy; Crime; Drama,,,,,,,,,
The Proposal,2009,6.7,308063,Comedy; Drama; Romance,,,,,,,,,
Zola,2020,6.5,6919,Comedy; Crime; Drama,,,,,,,,,
Cloverfield,2008,7,383963,Action; Horror; Sci-Fi,,,,,,,,,
Caligola,1979,5.3,34819,Drama; History,,,,,,,,,
Wrong Turn,2003,6.1,115181,Horror; Thriller,,,,,,,,,
X-Men: Apocalypse,2016,6.9,410800,Action; Adventure; Sci-Fi,,,,,,,,,
Family Law,2016,6.5,339,Comedy; Crime; Drama,,,,,,,,,
Disobedience,2017,6.6,28338,Drama; Romance,,,,,,,,,
Portrait de la jeune fille en feu,2019,8.1,78115,Drama; Romance,,,,,,,,,
Austin Powers: International Man of Mystery,1997,7,230466,Adventure; Comedy,,,,,,,,,
Katla,1997,7,10736,Drama; Mystery; Sci-Fi,,,,,,,,,
The Outpost,2019,6.8,28521,Action; Drama; History,,,,,,,,,
Rosemary's Baby,1968,8,204396,Drama; Horror,,,,,,,,,
Kevin Can F**k Himself,1968,6.9,5643,Comedy; Drama,,,,,,,,,
The Middle,1968,7.6,47282,Comedy,,,,,,,,,
Legends of the Fall,1994,7.5,156985,Drama; Romance; War,,,,,,,,,
Live Free or Die Hard,2007,7.1,397082,Action; Thriller,,,,,,,,,
Airplane!,1980,7.7,225206,Comedy,,,,,,,,,
Solo: A Star Wars Story,2018,6.9,314084,Action; Adventure; Sci-Fi,,,,,,,,,
Beautiful Boy,2018,7.3,62834,Biography; Drama,,,,,,,,,
The Purge,2013,5.7,213186,Horror; Sci-Fi; Thriller,,,,,,,,,
White Chicks,2004,5.7,137894,Comedy; Crime,,,,,,,,,
Elysium,2013,6.6,432136,Action; Drama; Sci-Fi,,,,,,,,,
The Dig,2021,7.1,64803,Biography; Drama; History,,,,,,,,,
The Crow,1994,7.6,173720,Action; Drama; Fantasy,,,,,,,,,
Scissor Seven,1994,8.3,1958,Animation; Action,,,,,,,,,
The Nun,2018,5.3,130587,Horror; Mystery; Thriller,,,,,,,,,
Dirty Dancing,1987,7,215569,Drama; Music; Romance,,,,,,,,,
Twister,1996,6.4,187329,Action; Adventure; Thriller,,,,,,,,,
Anchorman: The Legend of Ron Burgundy,2004,7.2,340907,Comedy,,,,,,,,,
Bloodline,2004,7.9,47445,Drama; Thriller,,,,,,,,,
Swallow,2019,6.5,19951,Drama; Mystery; Thriller,,,,,,,,,
Mamma Mia!,2008,6.4,228290,Comedy; Musical; Romance,,,,,,,,,
Sweeney Todd: The Demon Barber of Fleet Street,2007,7.3,354603,Drama; Horror; Musical,,,,,,,,,
Hugo,2011,7.5,313623,Drama; Family; Fantasy,,,,,,,,,
The Hitman's Bodyguard,2017,6.9,213663,Action; Comedy; Crime,,,,,,,,,
Gangs of New York,2002,7.5,421450,Crime; Drama,,,,,,,,,
Zone 414,2021,4.9,1376,Sci-Fi; Thriller,,,,,,,,,
Eureka,2021,7.9,50569,Adventure; Comedy; Drama,,,,,,,,,
Gone with the Wind,1939,8.1,302134,Drama; History; Romance,,,,,,,,,
Wonder,2017,8,153566,Drama; Family,,,,,,,,,
Scary Movie 2,2001,5.3,155206,Comedy,,,,,,,,,
Evil Dead II,1987,7.7,154865,Comedy; Horror,,,,,,,,,
Ugly Betty,1987,6.6,41981,Comedy; Drama; Romance,,,,,,,,,
The Hunger Games: Mockingjay - Part 2,2015,6.6,303629,Action; Adventure; Sci-Fi,,,,,,,,,
Men in Black II,2002,6.2,356862,Action; Adventure; Comedy,,,,,,,,,
Let Him Go,2020,6.7,21185,Crime; Drama; Thriller,,,,,,,,,
ParaNorman,2012,7,98315,Animation; Adventure; Comedy,,,,,,,,,
The Witches,1990,6.9,47061,Adventure; Comedy; Family,,,,,,,,,
Jupiter's Legacy,2021,6.7,34304,Action; Adventure; Drama,,,,,,,,,
Friday the 13th: The Final Chapter,1984,6,48870,Horror; Thriller,,,,,,,,,
Friday,1995,7.3,106057,Comedy; Drama,,,,,,,,,
Daman akeseo guhasoseo,2020,6.8,3463,Action; Crime; Thriller,,,,,,,,,
Boston Legal,2020,8.4,44360,Comedy; Crime; Drama,,,,,,,,,
The Favourite,2018,7.5,185686,Biography; Comedy; Drama,,,,,,,,,
The Predator,2018,5.3,122994,Action; Adventure; Sci-Fi,,,,,,,,,
Untitled Super Mario Project,2022,No Rate,No Votes,Animation; Adventure; Comedy,,,,,,,,,
What's Your Number?,2011,6.1,75713,Comedy; Romance,,,,,,,,,
Saint Maud,2019,6.7,26259,Drama; Horror; Thriller,,,,,,,,,
Them,2019,7.3,16063,Drama; Horror; Thriller,,,,,,,,,
Spring Breakers,2012,5.3,139175,Crime; Drama,,,,,,,,,
X: First Class,2011,7.7,664240,Action; Adventure; Sci-Fi,,,,,,,,,
High School DxD,2011,7.6,8609,Animation; Action; Comedy,,,,,,,,,
Waterworld,1995,6.2,188683,Action; Adventure; Sci-Fi,,,,,,,,,
The Unholy,2021,5.1,14717,Drama; Horror; Mystery,,,,,,,,,
Hart of Dixie,2021,7.7,49914,Comedy; Drama; Romance,,,,,,,,,
A Time to Kill,1996,7.5,141034,Crime; Drama; Thriller,,,,,,,,,
In the Earth,2021,5.2,4976,Horror; Sci-Fi; Thriller,,,,,,,,,
The Master,2012,7.2,163770,Drama,,,,,,,,,
21 Bridges,2019,6.6,58358,Action; Crime; Thriller,,,,,,,,,
Ghostbusters II,1989,6.6,190768,Action; Comedy; Fantasy,,,,,,,,,
12 Years a Slave,2013,8.1,666564,Biography; Drama; History,,,,,,,,,
Pirates of the Caribbean: Dead Man's Chest,2006,7.3,677451,Action; Adventure; Fantasy,,,,,,,,,
Ash vs Evil Dead,2006,8.4,68360,Action; Comedy; Horror,,,,,,,,,
Pain & Gain,2013,6.4,208308,Action; Comedy; Crime,,,,,,,,,
iCarly,2013,6.8,3149,Comedy; Drama; Romance,,,,,,,,,
Hot Fuzz,2007,7.8,483256,Action; Comedy; Mystery,,,,,,,,,
Bumblebee,2018,6.7,151586,Action; Adventure; Sci-Fi,,,,,,,,,
Rent,2005,6.9,50204,Drama; Musical; Romance,,,,,,,,,
"Crazy Stupid Love.",2011,7.4,493130,Comedy; Drama; Romance,,,,,,,,,
Russian Doll,2011,7.8,75247,Adventure; Comedy; Drama,,,,,,,,,
Crash,2004,7.7,427802,Crime; Drama; Thriller,,,,,,,,,
Sseulsseulhago Chalranhashin: Dokkaebi,2004,8.6,15484,Comedy; Drama; Fantasy,,,,,,,,,
Warning,2021,5.8,969,Sci-Fi; Thriller,,,,,,,,,
Hitmen,2021,5.4,883,Comedy; Crime,,,,,,,,,
Star Wars: Episode VI - Return of the Jedi,1983,8.3,989037,Action; Adventure; Fantasy,,,,,,,,,
The Sound of Music,1965,8,216528,Biography; Drama; Family,,,,,,,,,
Step by Step,1965,6.5,13616,Comedy; Family; Romance,,,,,,,,,
Dune 2,1965,No Rate,No Votes,Action; Adventure; Drama,,,,,,,,,
The Darling Buds of May,1965,7.8,1891,Comedy; Drama,,,,,,,,,
De slag om de Schelde,2020,7.3,6180,Drama; War,,,,,,,,,
Hercules,1997,7.3,216531,Animation; Adventure; Comedy,,,,,,,,,
Wedding Crashers,2005,6.9,342572,Comedy; Romance,,,,,,,,,
Bluey,2005,9.6,4110,Animation; Family,,,,,,,,,
Lo imposible,2012,7.6,212000,Drama; History; Thriller,,,,,,,,,
Fifty Shades Darker,2017,4.6,96766,Drama; Romance,,,,,,,,,
Victorious,2017,6.9,22515,Comedy; Drama; Family,,,,,,,,,
The Mule,2018,7,126843,Crime; Drama; Thriller,,,,,,,,,
Freaks and Geeks,2018,8.7,135407,Comedy; Drama,,,,,,,,,
Afterlife of the Party,2021,5.8,5989,Comedy; Drama; Fantasy,,,,,,,,,
Barb and Star Go to Vista Del Mar,2021,6.4,13047,Comedy,,,,,,,,,
Bride of Chucky,1998,5.4,55353,Comedy; Horror,,,,,,,,,
Madam Secretary,1998,7.6,21294,Drama; Thriller,,,,,,,,,
Man of Tai Chi,2013,6.1,37440,Action; Drama,,,,,,,,,
Overlord,2018,6.6,93304,Action; Horror; Sci-Fi,,,,,,,,,
Peacemaker,2018,No Rate,No Votes,Action; Adventure; Comedy,,,,,,,,,
Hotel Transylvania 3: Summer Vacation,2018,6.3,64404,Animation; Adventure; Comedy,,,,,,,,,
The Hunger Games: Mockingjay - Part 1,2014,6.6,431328,Action; Adventure; Sci-Fi,,,,,,,,,
Trailer Park Boys,2014,8.5,39663,Comedy; Crime,,,,,,,,,
13 Going on 30,2004,6.2,177951,Comedy; Fantasy; Romance,,,,,,,,,
Kick-Ass,2010,7.6,541047,Action; Comedy; Crime,,,,,,,,,
The Girl on the Train,2016,6.5,178952,Crime; Drama; Mystery,,,,,,,,,
Coroner,2016,6.8,3700,Crime; Drama; Mystery,,,,,,,,,
Physical,2016,7.3,5631,Comedy; Drama,,,,,,,,,
House of 1000 Corpses,2003,6.1,82053,Horror,,,,,,,,,
Without Remorse,2021,5.8,49591,Action; Thriller; War,,,,,,,,,
Republic,2021,8.3,751,Drama; Thriller,,,,,,,,,
Jeepers Creepers: Reborn,2021,No Rate,No Votes,Horror; Mystery; Thriller,,,,,,,,,
The King of Staten Island,2020,7.1,53382,Comedy; Drama,,,,,,,,,
8 Mile,2002,7.1,266000,Drama; Music,,,,,,,,,
Wolfe,2002,6.5,799,Crime,,,,,,,,,
Timeless,2002,7.7,39713,Action; Adventure; Drama,,,,,,,,,
Rocky IV,1985,6.9,195262,Drama; Sport,,,,,,,,,
Closer,2004,7.2,210131,Drama; Romance,,,,,,,,,
Moneyball,2011,7.6,392884,Biography; Drama; Sport,,,,,,,,,
The Electrical Life of Louis Wain,2021,7,229,Biography; Drama; History,,,,,,,,,
Dallas Buyers Club,2013,8,462655,Biography; Drama,,,,,,,,,
Misfits,2013,8.2,96804,Comedy; Drama; Fantasy,,,,,,,,,
Jerry Maguire,1996,7.3,253205,Comedy; Drama; Romance,,,,,,,,,
A Rainy Day in New York,2019,6.5,37658,Comedy; Romance,,,,,,,,,
Kingdom,2019,8.5,17031,Drama,,,,,,,,,
Don Jon,2013,6.5,234440,Comedy; Drama; Romance,,,,,,,,,
Capharnaüm,2018,8.4,76398,Drama,,,,,,,,,
Charmed,2018,4.7,15132,Drama; Fantasy; Mystery,,,,,,,,,
BlacKkKlansman,2018,7.5,242656,Biography; Comedy; Crime,,,,,,,,,
Taking the Reins,2021,6.4,438,Comedy; Drama; Romance,,,,,,,,,
Children of Men,2006,7.9,480503,Action; Sci-Fi; Thriller,,,,,,,,,
Extinct,2021,5.2,919,Animation; Adventure; Comedy,,,,,,,,,
"Rise and Shine Benedict Stone",2021,7,225,Drama,,,,,,,,,
Gwoemul,2006,7.1,114759,Action; Drama; Horror,,,,,,,,,
The Babysitter: Killer Queen,2020,5.8,33318,Comedy; Horror,,,,,,,,,
The Incredible Hulk,2008,6.6,457441,Action; Adventure; Sci-Fi,,,,,,,,,
Birdman or (The Unexpected Virtue of Ignorance),2014,7.7,602537,Comedy; Drama,,,,,,,,,
Destination Wedding,2018,6,27097,Comedy; Drama; Romance,,,,,,,,,
The Amityville Horror,2005,6,109114,Horror,,,,,,,,,
Babardeala cu bucluc sau porno balamuc,2021,6.8,2513,Comedy; Drama,,,,,,,,,
Le bal des folles,2021,6.6,1635,Drama; Thriller,,,,,,,,,
Indiana Jones and the Temple of Doom,1984,7.5,466305,Action; Adventure,,,,,,,,,
Fast & Furious 7,2015,7.1,375645,Action; Adventure; Thriller,,,,,,,,,
Haikyuu!!,2015,8.7,17201,Animation; Comedy; Drama,,,,,,,,,
Something Wild,1986,6.9,17255,Comedy; Crime; Romance,,,,,,,,,
Eagle Eye,2008,6.6,182239,Action; Mystery; Thriller,,,,,,,,,
Dark Desire,2008,6.5,4746,Drama; Mystery; Thriller,,,,,,,,,
Shame,2011,7.2,189839,Drama,,,,,,,,,
Chal Mera Putt 3,2021,8.5,1485,Comedy,,,,,,,,,
The Office,2021,8.5,104426,Comedy; Drama,,,,,,,,,
Wyatt Earp,1994,6.7,48025,Adventure; Biography; Crime,,,,,,,,,
Platoon,1986,8.1,396240,Drama; War,,,,,,,,,
Bonanza,1986,7.3,8664,Western,,,,,,,,,
Ófærð,1986,8.1,18445,Crime; Drama; Mystery,,,,,,,,,
Mandy,2018,6.5,71193,Horror; Mystery; Thriller,,,,,,,,,
Heathers,1988,7.2,96233,Comedy; Crime,,,,,,,,,
Talladega Nights: The Ballad of Ricky Bobby,2006,6.6,175424,Comedy; Sport,,,,,,,,,
Tides,2021,5.4,3764,Sci-Fi; Thriller,,,,,,,,,
While We Sleep,2021,3.7,173,Horror,,,,,,,,,
El Camino: A Breaking Bad Movie,2019,7.3,206794,Action; Crime; Drama,,,,,,,,,
Contratiempo,2016,8.1,161526,Crime; Drama; Mystery,,,,,,,,,
Zoey's Extraordinary Playlist,2016,8.1,14075,Comedy; Drama; Musical,,,,,,,,,
Hustlers,2019,6.3,91362,Comedy; Crime; Drama,,,,,,,,,
Mad Max,1979,6.9,199104,Action; Adventure; Sci-Fi,,,,,,,,,
There's Something About Mary,1998,7.1,301314,Comedy; Romance,,,,,,,,,
Face/Off,1997,7.2,361187,Action; Crime; Sci-Fi,,,,,,,,,
I May Destroy You,2020,8.1,17034,Drama,,,,,,,,,
Mission: Impossible - Ghost Protocol,2011,7.4,470869,Action; Adventure; Thriller,,,,,,,,,
The Mummy Returns,2001,6.4,311593,Action; Adventure; Fantasy,,,,,,,,,
Preacher,2001,8,71090,Adventure; Drama; Fantasy,,,,,,,,,
The Alienist,2001,7.7,49800,Crime; Drama; Mystery,,,,,,,,,
Game Night,2018,6.9,220442,Action; Comedy; Crime,,,,,,,,,
Frankenweenie,2012,6.9,102521,Animation; Comedy; Family,,,,,,,,,
Big Fish,2003,8,428053,Adventure; Drama; Fantasy,,,,,,,,,
Spy Kids,2001,5.5,112894,Action; Adventure; Comedy,,,,,,,,,
Police Academy,1984,6.7,120091,Comedy,,,,,,,,,
Hostel,2005,5.9,174601,Horror,,,,,,,,,
Sing,2016,7.1,143462,Animation; Comedy; Family,,,,,,,,,
Glass,2019,6.6,225032,Drama; Sci-Fi; Thriller,,,,,,,,,
The Waltons,2019,7.6,6406,Drama; Family; Romance,,,,,,,,,
Coming to America,1988,7.1,199352,Comedy; Romance,,,,,,,,,
The Da Vinci Code,2006,6.6,415941,Mystery; Thriller,,,,,,,,,
Up,2009,8.2,978674,Animation; Adventure; Comedy,,,,,,,,,
Bad Boys for Life,2020,6.6,144833,Action; Comedy; Crime,,,,,,,,,
The Trial of the Chicago 7,2020,7.8,159365,Drama; History; Thriller,,,,,,,,,
Moonlight,2016,7.4,289612,Drama,,,,,,,,,
"Lock Stock and Two Smoking Barrels",1998,8.2,556418,Action; Comedy; Crime,,,,,,,,,
The Day After Tomorrow,2004,6.4,430215,Action; Adventure; Sci-Fi,,,,,,,,,
2 Broke Girls,2004,6.6,93543,Comedy,,,,,,,,,
It Comes at Night,2017,6.2,88923,Horror; Mystery; Sci-Fi,,,,,,,,,
The Real Housewives of Beverly Hills,2017,5.1,5636,Reality-TV,,,,,,,,,
The Hobbit: The Battle of the Five Armies,2014,7.4,495630,Adventure; Fantasy,,,,,,,,,
Cape Fear,1991,7.3,183780,Crime; Thriller,,,,,,,,,
Couples Retreat,2009,5.5,105123,Comedy,,,,,,,,,
Valerian and the City of a Thousand Planets,2017,6.5,171779,Action; Adventure; Fantasy,,,,,,,,,
Nashville,2017,7.7,24183,Drama; Music; Romance,,,,,,,,,
Finding Nemo,2003,8.1,986509,Animation; Adventure; Comedy,,,,,,,,,
Helstrom,2020,6.8,7519,Action; Adventure; Drama,,,,,,,,,
Kin,2021,5.3,2206,Crime; Drama; Thriller,,,,,,,,,
Gravity,2013,7.7,793112,Adventure; Drama; Sci-Fi,,,,,,,,,
Time Trap,2017,6.3,33570,Action; Adventure; Mystery,,,,,,,,,
Die Hard: With a Vengeance,1995,7.6,374296,Action; Adventure; Thriller,,,,,,,,,
Notting Hill,1999,7.1,291496,Comedy; Drama; Romance,,,,,,,,,
The Crazies,2010,6.5,116018,Horror; Mystery; Thriller,,,,,,,,,
Predestination,2014,7.5,267409,Action; Drama; Sci-Fi,,,,,,,,,
Night of the Living Dead,1968,7.9,122306,Horror; Thriller,,,,,,,,,
Descendants,2015,6.4,18178,Comedy; Family; Fantasy,,,,,,,,,
Unhinged,2020,6,58288,Action; Thriller,,,,,,,,,
Back to the Future Part II,1989,7.8,502846,Adventure; Comedy; Sci-Fi,,,,,,,,,
Sucker Punch,2011,6,237676,Action; Adventure; Fantasy,,,,,,,,,
Showgirls,1995,4.9,65205,Drama,,,,,,,,,
Manchester by the Sea,2016,7.8,262647,Drama,,,,,,,,,
Minority Report,2002,7.6,527765,Action; Crime; Mystery,,,,,,,,,
The Green Inferno,2013,5.3,41858,Adventure; Horror,,,,,,,,,
Below Deck Mediterranean,2013,7.3,1769,Reality-TV,,,,,,,,,
Blonde,2022,No Rate,No Votes,Biography; Drama; Romance,,,,,,,,,
Ant-Man and the Wasp,2018,7,347601,Action; Adventure; Comedy,,,,,,,,,
Night at the Museum,2006,6.4,328334,Adventure; Comedy; Family,,,,,,,,,
Sing 2,2021,No Rate,No Votes,Animation; Adventure; Comedy,,,,,,,,,
Breakfast at Tiffany's,1961,7.6,173155,Comedy; Drama; Romance,,,,,,,,,
The Wicker Man,1973,7.5,76436,Horror; Mystery; Thriller,,,,,,,,,
No Man of God,2021,6.4,3374,Biography; Crime; Drama,,,,,,,,,
Family Matters,2021,6.6,26123,Adventure; Comedy; Drama,,,,,,,,,
Insecure,2021,7.9,14492,Comedy; Romance,,,,,,,,,
Happy Valley,2021,8.4,36293,Crime; Drama; Thriller,,,,,,,,,
Midway,2019,6.7,75878,Action; Drama; History,,,,,,,,,
Bloodshot,2020,5.7,69832,Action; Drama; Sci-Fi,,,,,,,,,
Jason X,2001,4.4,53758,Action; Horror; Sci-Fi,,,,,,,,,
Citizen Kane,1941,8.3,423573,Drama; Mystery,,,,,,,,,
Good Trouble,1941,7.5,5562,Comedy; Drama; Romance,,,,,,,,,
Daredevil,2003,5.3,213091,Action; Crime,,,,,,,,,
Constantine,2005,7,323113,Action; Fantasy; Horror,,,,,,,,,
Under the Silver Lake,2018,6.5,37676,Crime; Drama; Mystery,,,,,,,,,
Hightown,2018,6.5,2930,Crime; Drama; Mystery,,,,,,,,,
What Breaks the Ice,2020,6.7,657,Drama,,,,,,,,,
Medici,2020,7.9,17212,Biography; Drama; History,,,,,,,,,
The Royal Tenenbaums,2001,7.6,277285,Comedy; Drama,,,,,,,,,
The Godfather: Part III,1990,7.6,376230,Crime; Drama,,,,,,,,,
Rain Man,1988,8,491147,Drama,,,,,,,,,
Eurovision Song Contest: The Story of Fire Saga,2020,6.5,86317,Comedy; Music,,,,,,,,,
The Post,2017,7.2,143782,Drama,,,,,,,,,
Once Upon a Time in the West,1968,8.5,315267,Western,,,,,,,,,
Mayor of Kingstown,1968,No Rate,No Votes,Crime; Drama; Thriller,,,,,,,,,
Dances with Wolves,1990,8,251045,Adventure; Drama; Western,,,,,,,,,
Austin Powers: The Spy Who Shagged Me,1999,6.6,224420,Action; Adventure; Comedy,,,,,,,,,
Lie to Me,1999,8,115000,Crime; Drama; Mystery,,,,,,,,,
The Bad Batch,2016,5.3,29069,Action; Horror; Mystery,,,,,,,,,
The Age of Adaline,2015,7.2,163863,Drama; Fantasy; Romance,,,,,,,,,
Unaired Game of Thrones Prequel Pilot,2019,6.6,90,Fantasy,,,,,,,,,
The Sandlot,1993,7.8,84939,Comedy; Drama; Family,,,,,,,,,
Lansky,2021,6.3,3082,Biography; Crime; Drama,,,,,,,,,
A Touch of Frost,2021,7.8,7042,Crime; Drama; Mystery,,,,,,,,,
Despicable Me,2010,7.6,518369,Animation; Adventure; Comedy,,,,,,,,,
Annika,2010,6.6,777,Crime; Drama; Mystery,,,,,,,,,
Sliding Doors,1998,6.7,65505,Comedy; Drama; Fantasy,,,,,,,,,
Archive,2020,6.4,17234,Drama; Mystery; Sci-Fi,,,,,,,,,
Before Sunrise,1995,8.1,287920,Drama; Romance,,,,,,,,,
Rear Window,1954,8.5,466908,Mystery; Thriller,,,,,,,,,
Wes Craven's New Nightmare,1994,6.5,54771,Fantasy; Horror; Mystery,,,,,,,,,
Madres paralelas,2021,6.7,703,Drama,,,,,,,,,
Major Payne,1995,6.3,34115,Adventure; Comedy; Family,,,,,,,,,
Dark Waters,2019,7.6,74353,Biography; Drama; History,,,,,,,,,
Tangled,2010,7.7,424386,Animation; Adventure; Comedy,,,,,,,,,
The Pursuit of Happyness,2006,8,474940,Biography; Drama,,,,,,,,,
"Dr. Quinn Medicine Woman",2006,6.8,11097,Drama; Family; Western,,,,,,,,,
Blood Diamond,2006,8,520730,Adventure; Drama; Thriller,,,,,,,,,
Galaxy Quest,1999,7.3,157279,Adventure; Comedy; Sci-Fi,,,,,,,,,
Star Wars: Episode III - Revenge of the Sith,2005,7.5,739675,Action; Adventure; Fantasy,,,,,,,,,
10 Cloverfield Lane,2016,7.2,306304,Action; Drama; Horror,,,,,,,,,
Collateral,2004,7.5,380446,Crime; Drama; Thriller,,,,,,,,,
The Machinist,2004,7.7,371915,Drama; Thriller,,,,,,,,,
Hitman,2007,6.3,165179,Action; Crime; Thriller,,,,,,,,,
Phantom Thread,2017,7.5,120618,Drama; Romance,,,,,,,,,
The Others,2001,7.6,351662,Horror; Mystery; Thriller,,,,,,,,,
Hanna,2001,7.5,28951,Action; Drama,,,,,,,,,
Bergman Island,2021,6.7,667,Drama,,,,,,,,,
The Haunted Museum,2021,6.9,113,Horror,,,,,,,,,
